"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","script","script_md5","package_sha","r_tree_md5","executed","notes"
"lr-smalln-topup","size N=300 ni=12 ncat=3 (top-up)","type1_p_adj",2000,2000,0,0,NA,NA,NA,NA,NA,NA,NA,0.0555,0.00511955808639769,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/followups/lr_smalln_topup.R","194e6f72a962d373ad83fdca4280bcea","5a4de89+dirty","42945dd80663","2026-08-12","2,000-replicate top-up of the 400-rep secondary cell (was 8.0%); no_adjustment=0 folded into n_refused"
"lr-smalln-topup","size N=300 ni=12 ncat=4 (top-up)","type1_p_adj",1927,2000,72,1,NA,NA,NA,NA,NA,NA,NA,0.0612350804359107,0.00546182417143458,NA,NA,NA,NA,0.036,0.00416557318985035,5e-04,0.000499874984371093,"tools/simval/studies/followups/lr_smalln_topup.R","194e6f72a962d373ad83fdca4280bcea","5a4de89+dirty","42945dd80663","2026-08-12","2,000-replicate top-up of the 400-rep secondary cell (was 7.5%); no_adjustment=0 folded into n_refused"
