"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","n_error","n_withheld","n_metric_unavailable","n_boot_attempted","n_boot_used","n_boot_nonconv","n_boot_errors","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","error_rate","mc_se_error","withheld_rate","mc_se_withheld","metric_unavailable_rate","mc_se_metric_unavailable","script","script_md5","package_sha","r_tree_md5","executed","notes"
"repeated-id-item-fit-guard","exact row duplication","maximum absolute threshold difference",100,100,NA,NA,0,NA,NA,NA,NA,NA,NA,5.43255884721816e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"tools/simval/studies/repeated-id-item-fit-guard.R","775db40a616cf186ed1cd35dd4255ebf","git:97c45fd+dirty","670d30cfee78","2026-09-05","threshold estimates from the original and duplicated response matrices"
"repeated-id-item-fit-guard","exact row duplication","maximum absolute clustered-covariance difference",100,100,NA,NA,0,NA,NA,NA,NA,NA,NA,1.86431876880722e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"tools/simval/studies/repeated-id-item-fit-guard.R","775db40a616cf186ed1cd35dd4255ebf","git:97c45fd+dirty","670d30cfee78","2026-09-05","person-clustered threshold covariance from the original and duplicated response matrices"
"repeated-id-item-fit-guard","exact row duplication","item-fit probabilities withheld",100,100,NA,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,"tools/simval/studies/repeated-id-item-fit-guard.R","775db40a616cf186ed1cd35dd4255ebf","git:97c45fd+dirty","670d30cfee78","2026-09-05","item-trait, ANOVA and total probabilities all unavailable"
"repeated-id-item-fit-guard","exact row duplication","descriptive fit statistics retained",100,100,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"tools/simval/studies/repeated-id-item-fit-guard.R","775db40a616cf186ed1cd35dd4255ebf","git:97c45fd+dirty","670d30cfee78","2026-09-05","finite item chi-square and fit-residual summaries remain available"
"repeated-id-item-fit-guard","exact row duplication","independent-row fit bootstrap refused",100,100,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,NA,NA,NA,NA,"tools/simval/studies/repeated-id-item-fit-guard.R","775db40a616cf186ed1cd35dd4255ebf","git:97c45fd+dirty","670d30cfee78","2026-09-05","refusal occurs before any bootstrap replicate is generated"
