"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","script","script_md5","package_sha","r_tree_md5","executed","notes"
"crossed-efrm-factorial-topup","crossed EFRM null","probability of any raw p below .05",2000,2000,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156,0.00811369213120636,NA,NA,0,0,0,0,"tools/simval/studies/crossed-efrm-factorial-topup.R","70e9130564c43819760d330e925f53b1","08675af+dirty","8a6cc825b06a","2026-08-27","fresh seeds; 400 persons, 100 in each balanced crossed cell, 12 dichotomous items in one set; analytic pairwise Godambe covariance"
"crossed-efrm-factorial-topup","crossed EFRM null","Holm factorial familywise error",2000,2000,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0554999999999999,0.00511955808639769,NA,NA,0,0,0,0,"tools/simval/studies/crossed-efrm-factorial-topup.R","70e9130564c43819760d330e925f53b1","08675af+dirty","8a6cc825b06a","2026-08-27","fresh seeds; 400 persons, 100 in each balanced crossed cell, 12 dichotomous items in one set; analytic pairwise Godambe covariance"
"crossed-efrm-factorial-topup","crossed EFRM null region","marginal Type I error",2000,2000,0,0,NA,NA,NA,NA,NA,NA,NA,0.0525,0.00498717104178311,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/crossed-efrm-factorial-topup.R","70e9130564c43819760d330e925f53b1","08675af+dirty","8a6cc825b06a","2026-08-27","fresh seeds; 400 persons, 100 in each balanced crossed cell, 12 dichotomous items in one set; analytic pairwise Godambe covariance mean Wald 1.026; empirical 95th percentile 3.921"
"crossed-efrm-factorial-topup","crossed EFRM null cohort","marginal Type I error",2000,2000,0,0,NA,NA,NA,NA,NA,NA,NA,0.055,0.00509779364038993,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/crossed-efrm-factorial-topup.R","70e9130564c43819760d330e925f53b1","08675af+dirty","8a6cc825b06a","2026-08-27","fresh seeds; 400 persons, 100 in each balanced crossed cell, 12 dichotomous items in one set; analytic pairwise Godambe covariance mean Wald 1.050; empirical 95th percentile 4.025"
"crossed-efrm-factorial-topup","crossed EFRM null interaction","marginal Type I error",2000,2000,0,0,NA,NA,NA,NA,NA,NA,NA,0.0575,0.00520546587732549,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/crossed-efrm-factorial-topup.R","70e9130564c43819760d330e925f53b1","08675af+dirty","8a6cc825b06a","2026-08-27","fresh seeds; 400 persons, 100 in each balanced crossed cell, 12 dichotomous items in one set; analytic pairwise Godambe covariance mean Wald 1.043; empirical 95th percentile 4.004"
