"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","script","script_md5","package_sha","r_tree_md5","executed","notes"
"explanatory-r2-adjusted","uninformative design, 12 items","raw r_squared",300,300,0,NA,NA,0.169913515463025,0.150091318327651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"tools/simval/studies/explanatory-r2-adjusted.R","6a24efc898fe846a778656bbc888f410","928dd2c","89600200364e","2026-08-24","bias column holds the mean of the coefficient itself"
"explanatory-r2-adjusted","uninformative design, 12 items","adjusted r_squared",300,300,0,NA,NA,-0.0145501477674134,0.183444944622684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"tools/simval/studies/explanatory-r2-adjusted.R","6a24efc898fe846a778656bbc888f410","928dd2c","89600200364e","2026-08-24","bias column holds the mean of the coefficient itself"
"explanatory-r2-adjusted","uninformative design, 24 items","raw r_squared",300,300,0,NA,NA,0.0851665051921624,0.0779624490907422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"tools/simval/studies/explanatory-r2-adjusted.R","6a24efc898fe846a778656bbc888f410","928dd2c","89600200364e","2026-08-24","bias column holds the mean of the coefficient itself"
"explanatory-r2-adjusted","uninformative design, 24 items","adjusted r_squared",300,300,0,NA,NA,-0.00196049431334593,0.0853874442422415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"tools/simval/studies/explanatory-r2-adjusted.R","6a24efc898fe846a778656bbc888f410","928dd2c","89600200364e","2026-08-24","bias column holds the mean of the coefficient itself"
"explanatory-r2-adjusted","true design, structural noise 0.15, 12 items","raw r_squared",300,300,0,NA,NA,0.947534932186314,0.0248316013062086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"tools/simval/studies/explanatory-r2-adjusted.R","6a24efc898fe846a778656bbc888f410","928dd2c","89600200364e","2026-08-24","bias column holds the mean of the coefficient itself"
"explanatory-r2-adjusted","true design, structural noise 0.15, 12 items","adjusted r_squared",300,300,0,NA,NA,0.935876028227717,0.0303497349298105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"tools/simval/studies/explanatory-r2-adjusted.R","6a24efc898fe846a778656bbc888f410","928dd2c","89600200364e","2026-08-24","bias column holds the mean of the coefficient itself"
