"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","script","script_md5","package_sha","r_tree_md5","executed","notes"
"btl-efrm-bias-sweep","10 repetitions per pair","log alpha[set2] bias",500,500,0,0,NA,-0.108031026487941,0.279293446223459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-efrm-bias-sweep.R","4536283d11615ae026b250d6e2222418","abd6a9a+dirty","360e3609691b","2026-08-21",""
"btl-efrm-bias-sweep","10 repetitions per pair","kappa[set2] bias",500,500,0,0,NA,0.00900597567465378,0.152142535899542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-efrm-bias-sweep.R","4536283d11615ae026b250d6e2222418","abd6a9a+dirty","360e3609691b","2026-08-21",""
"btl-efrm-bias-sweep","20 repetitions per pair","log alpha[set2] bias",500,500,0,0,NA,-0.0412364199747489,0.172127345726169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-efrm-bias-sweep.R","4536283d11615ae026b250d6e2222418","abd6a9a+dirty","360e3609691b","2026-08-21",""
"btl-efrm-bias-sweep","20 repetitions per pair","kappa[set2] bias",500,500,0,0,NA,0.0057048368071454,0.101985100423886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-efrm-bias-sweep.R","4536283d11615ae026b250d6e2222418","abd6a9a+dirty","360e3609691b","2026-08-21",""
"btl-efrm-bias-sweep","50 repetitions per pair","log alpha[set2] bias",500,500,0,0,NA,-0.016006315233859,0.111782936849261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-efrm-bias-sweep.R","4536283d11615ae026b250d6e2222418","abd6a9a+dirty","360e3609691b","2026-08-21",""
"btl-efrm-bias-sweep","50 repetitions per pair","kappa[set2] bias",500,500,0,0,NA,-0.00100108939376636,0.0619669745935161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-efrm-bias-sweep.R","4536283d11615ae026b250d6e2222418","abd6a9a+dirty","360e3609691b","2026-08-21",""
"btl-efrm-bias-sweep","100 repetitions per pair","log alpha[set2] bias",500,500,0,0,NA,-0.00691002635700533,0.0763802723262727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-efrm-bias-sweep.R","4536283d11615ae026b250d6e2222418","abd6a9a+dirty","360e3609691b","2026-08-21",""
"btl-efrm-bias-sweep","100 repetitions per pair","kappa[set2] bias",500,500,0,0,NA,0.00140258819524364,0.0426510710453383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-efrm-bias-sweep.R","4536283d11615ae026b250d6e2222418","abd6a9a+dirty","360e3609691b","2026-08-21",""
