"scenario","replicate","item","intervals","chisq","chisq_p_boot","chisq_p_boot_adj","n_boot_chisq","fit_resid","fit_resid_p_boot","fit_resid_p_boot_adj","n_boot_fit_resid","infit_ms","infit_ms_p_boot","infit_ms_p_boot_adj","n_boot_infit_ms","outfit_ms","outfit_ms_p_boot","outfit_ms_p_boot_adj","n_boot_outfit_ms","infit_z","infit_z_p_boot","infit_z_p_boot_adj","n_boot_infit_z","outfit_z","outfit_z_p_boot","outfit_z_p_boot_adj","n_boot_outfit_z","n_boot","script","script_md5","package_sha","r_tree_md5","executed","harness_md5","algorithm"
"linked booklets",9,"I03",3,2.89760537382117,0.309484193011647,1,600,2.33000846546073,0.0166389351081531,0.249584026622296,600,1.21297082453455,0.0199667221297837,0.299500831946755,600,1.27911489304529,0.0133111480865225,0.199667221297837,600,3.05330130217333,0.0232945091514143,0.349417637271215,600,2.75509052621294,0.0166389351081531,0.249584026622296,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",9,"I04",3,7.91471023818186,0.0399334442595674,0.599001663893511,600,-0.809927611575817,0.153078202995008,1,600,0.954182945284594,0.0665557404326123,0.86522462562396,600,0.916128157269135,0.1630615640599,1,600,-0.67084417301074,0.0599001663893511,0.778702163061564,600,-0.854396920117266,0.156405990016639,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",9,"I05",3,2.57348840010881,0.357737104825291,1,600,-0.179117944049319,0.4891846921797,1,600,1.0139492258085,0.346089850249584,1,600,0.987699735313386,0.492512479201331,1,600,0.254991050939188,0.346089850249584,1,600,-0.119235148057055,0.492512479201331,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",9,"I06",7,6.18529992830679,0.474209650582363,1,600,-0.254716245909511,0.479201331114809,1,600,1.05239836303352,0.762063227953411,1,600,0.973324485920777,0.479201331114809,1,600,1.05165079660187,0.75540765391015,1,600,-0.284142869437939,0.475873544093178,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",9,"I07",7,2.39780237216464,0.94342762063228,1,600,0.464558823710681,0.868552412645591,1,600,1.06715717493072,0.92179700499168,1,600,1.03888555427243,0.871880199667221,1,600,1.38768794277026,0.915141430948419,1,600,0.540246459102877,0.868552412645591,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",9,"I08",7,12.2024823592804,0.10981697171381,1,600,-0.78905612925573,0.21630615640599,1,600,0.975138437348053,0.0665557404326123,0.86522462562396,600,0.935734322485214,0.219633943427621,1,600,-0.503525341805175,0.0665557404326123,0.798668885191348,600,-0.858818756695076,0.212978369384359,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",9,"I09",7,6.08784422947883,0.490848585690516,1,600,0.75492783826878,0.522462562396007,1,600,1.1097860704516,0.276206322795341,1,600,1.06498693340426,0.529118136439268,1,600,2.11486102376873,0.27287853577371,1,600,0.825382573361209,0.519134775374376,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",9,"I10",7,4.66794863654525,0.658901830282862,1,600,0.204395597188297,0.985024958402662,1,600,1.07328521245292,0.668885191347754,1,600,1.01286766797675,0.991680532445923,1,600,1.38325581539185,0.655574043261231,1,600,0.178900728116502,0.985024958402662,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",9,"I11",3,1.63440505842039,0.504159733777038,1,600,0.956865552966002,0.342762063227953,1,600,1.13533256105192,0.226289517470882,1,600,1.10857868120979,0.346089850249584,1,600,1.9603505323833,0.212978369384359,1,600,1.12296131589116,0.332778702163062,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",9,"I12",3,2.0117221788764,0.440931780366057,1,600,-0.130582014440305,0.855241264559068,1,600,1.00379696079866,0.469217970049917,1,600,0.972638918550288,0.835274542429285,1,600,0.0752150509661549,0.469217970049917,1,600,-0.171166882416713,0.848585690515807,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",9,"I13",3,0.13785236393719,0.990016638935108,1,600,-0.0468161652945389,0.898502495840266,1,600,1.05918258239617,0.868552412645591,1,600,0.98788443798733,0.905158069883527,1,600,0.821555139528521,0.848585690515807,1,600,-0.0630992660541152,0.898502495840266,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",9,"I14",3,0.580765373818691,0.8369384359401,1,600,1.33120583284713,0.113144758735441,1,600,1.18576592205987,0.0599001663893511,0.838602329450915,600,1.17720255801585,0.10648918469218,1,600,2.48838578418762,0.0499168053244592,0.698835274542429,600,1.52403315706946,0.113144758735441,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",9,"I15",3,2.32523779608207,0.354409317803661,1,600,-0.0994616648762972,0.961730449251248,1,600,1.02864115924422,0.815307820299501,1,600,0.969684894338805,0.958402662229617,1,600,0.371366956875215,0.821963394342762,1,600,-0.157668203070283,0.955074875207987,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I01",3,3.29728364202224,0.236272878535774,1,600,-1.22929595969938,0.0332778702163062,0.499168053244592,600,0.946370769659887,0.0599001663893511,0.898502495840266,600,0.799035248449854,0.0798668885191348,1,600,-0.559416569063774,0.0632279534109817,0.948419301164726,600,-1.41057620879198,0.0332778702163062,0.499168053244592,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I02",3,1.01438779816043,0.700499168053245,1,600,0.554833396746049,0.525790349417637,1,600,1.10594888958224,0.329450915141431,1,600,1.06396160890375,0.525790349417637,1,600,1.33082363518053,0.329450915141431,1,600,0.571678250259802,0.532445923460898,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I03",3,1.80863569215696,0.454242928452579,1,600,0.690244750621574,0.455906821963394,1,600,1.13368729595092,0.146422628951747,1,600,1.07743151523257,0.462562396006656,1,600,1.78297577954949,0.143094841930116,1,600,0.752872048612315,0.452579034941764,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I04",3,0.383366550414552,0.86189683860233,1,600,0.969222946363863,0.565723793677205,1,600,1.10356204105802,0.565723793677205,1,600,1.09182170001367,0.579034941763727,1,600,1.72596011816969,0.552412645590682,1,600,1.17315346204041,0.572379367720466,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I05",3,4.02595313095092,0.202995008319468,1,600,-0.933324744405216,0.0965058236272879,1,600,0.960505344380168,0.0831946755407654,1,600,0.92032234500403,0.0998336106489185,1,600,-0.63028404893674,0.0798668885191348,1,600,-0.974685889514126,0.0965058236272879,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I06",7,5.54797485816392,0.530782029950083,1,600,0.565024884641031,0.655574043261231,1,600,1.06318664517544,0.86522462562396,1,600,1.04707858028997,0.645590682196339,1,600,1.22136962319473,0.851913477537438,1,600,0.562433821031488,0.658901830282862,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I07",7,4.45393573057075,0.662229617304492,1,600,0.52400076199248,0.715474209650582,1,600,1.07263750966454,0.795341098169717,1,600,1.04235764573303,0.718801996672213,1,600,1.419237464282,0.801996672212978,1,600,0.524032351601181,0.70549084858569,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I08",7,0.292274752006115,1,1,600,1.02898357830885,0.462562396006656,1,600,1.1048552859999,0.37936772046589,1,600,1.08382993102561,0.449251247920133,1,600,2.14704066192855,0.37603993344426,1,600,1.14060888900847,0.462562396006656,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I09",7,2.65716413841853,0.895174708818636,1,600,0.30480640343719,0.955074875207987,1,600,1.04164231090695,0.652246256239601,1,600,1.02201757339253,0.958402662229617,1,600,0.871167626158107,0.662229617304492,1,600,0.322184502802309,0.955074875207987,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I10",7,4.30475863311668,0.70549084858569,1,600,0.208056146742766,0.915141430948419,1,600,1.10155377143911,0.37936772046589,1,600,1.01360900513866,0.908485856905158,1,600,1.98357222830633,0.372712146422629,1,600,0.197751701632249,0.911813643926789,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I11",3,7.22445719683575,0.0415973377703827,0.62396006655574,600,0.405645800694224,0.961730449251248,1,600,1.08071874064911,0.788685524126456,1,600,1.04252292342406,0.958402662229617,1,600,1.2605535343215,0.775374376039933,1,600,0.522982471390432,0.961730449251248,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I12",3,4.24316564281571,0.18801996672213,1,600,-0.775924093036992,0.202995008319468,1,600,0.956046022194323,0.0698835274542429,0.978369384359401,600,0.932552791583586,0.212978369384359,1,600,-0.689522835864763,0.0732113144758735,1,600,-0.773686070851162,0.206322795341098,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I13",3,0.974590773497197,0.678868552412646,1,600,0.822773218818484,0.552412645590682,1,600,1.12334247838671,0.405990016638935,1,600,1.09408206632025,0.569051580698835,1,600,1.86880272559519,0.386023294509151,1,600,1.00377990503582,0.559068219633943,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I14",3,2.48676703927534,0.331114808652246,1,600,-0.0274604831637091,0.798668885191348,1,600,1.06876293534903,0.981697171381032,1,600,0.997738931957188,0.805324459234609,1,600,1.01912523190099,0.985024958402662,1,600,0.0147206402856292,0.801996672212978,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",10,"I15",3,3.6617113460884,0.181364392678869,1,600,-0.563283666923033,0.302828618968386,1,600,1.02639216898771,0.425956738768719,1,600,0.917221982992992,0.312811980033278,1,600,0.376944801418824,0.429284525790349,1,600,-0.612355971615454,0.306156405990017,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I01",3,7.60622285123754,0.0399334442595674,0.599001663893511,600,1.78439165706233,0.0599001663893511,0.898502495840266,600,1.26029509680606,0.00998336106489185,0.149750415973378,600,1.22846241799223,0.0465890183028286,0.698835274542429,600,3.40065376575921,0.00998336106489185,0.149750415973378,600,2.09128845141654,0.0599001663893511,0.898502495840266,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I02",3,2.19611887195704,0.381031613976705,1,600,-0.0493460712959085,0.818635607321131,1,600,1.03745653027864,0.718801996672213,1,600,0.986241351216253,0.825291181364393,1,600,0.490331722337634,0.728785357737105,1,600,-0.067315992197101,0.818635607321131,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I03",3,3.74580510644341,0.212978369384359,1,600,-0.0362115956434553,0.682196339434276,1,600,0.993463243215378,0.236272878535774,1,600,0.99861511315162,0.682196339434276,1,600,-0.0749169136365242,0.232945091514143,1,600,0.0161036696156664,0.682196339434276,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I04",3,0.771978587094188,0.717138103161398,1,600,-0.356631279516801,0.372712146422629,1,600,1.03063266022747,0.565723793677205,1,600,0.972761461224374,0.37936772046589,1,600,0.507206214288301,0.569051580698835,1,600,-0.309934525223531,0.37603993344426,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I05",3,3.45414941121565,0.287853577371048,1,600,-0.100803035864458,0.532445923460898,1,600,1.02692405657049,0.552412645590682,1,600,0.995733088722108,0.529118136439268,1,600,0.450667591879903,0.552412645590682,1,600,-0.0255829976824776,0.529118136439268,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I06",7,3.18374702895285,0.833610648918469,1,600,-0.214346727565946,0.54242928452579,1,600,1.06502418932186,0.928452579034942,1,600,0.977368677562336,0.535773710482529,1,600,1.30436653567565,0.938435940099834,1,600,-0.269809459229835,0.53910149750416,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I07",7,5.06233898917508,0.615640599001664,1,600,-0.279561814366821,0.402662229617304,1,600,1.02147046239503,0.356073211314476,1,600,0.973969765254755,0.409317803660566,1,600,0.459969071348024,0.356073211314476,1,600,-0.33113163062147,0.409317803660566,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I08",7,8.39562813980059,0.29783693843594,1,600,0.29758340996334,0.991680532445923,1,600,1.06779468577896,0.878535773710483,1,600,1.02115572817324,0.991680532445923,1,600,1.4090063180221,0.881863560732113,1,600,0.301839328857201,0.995008319467554,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I09",7,7.79796521549522,0.317803660565724,1,600,-0.395346958227421,0.37936772046589,1,600,1.03263407698979,0.535773710482529,1,600,0.961614502992613,0.396006655574043,1,600,0.689345011626642,0.53910149750416,1,600,-0.475053702083058,0.37936772046589,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I10",7,7.54345270227955,0.377703826955075,1,600,0.164953618891483,0.97504159733777,1,600,1.06288197800213,0.898502495840266,1,600,1.00706995328975,0.97504159733777,1,600,1.22176123865779,0.895174708818636,1,600,0.108444330792802,0.97504159733777,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I11",3,0.152692791793982,0.955074875207987,1,600,0.330547146151795,0.805324459234609,1,600,1.06324819514743,0.871880199667221,1,600,1.03371724477745,0.81198003327787,1,600,1.08693221865201,0.875207986688852,1,600,0.454606402777833,0.81198003327787,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I12",3,0.472074700740054,0.858569051580699,1,600,1.03642538936651,0.439267886855241,1,600,1.11325360082536,0.462562396006656,1,600,1.11018297428239,0.442595673876872,1,600,1.7603109012328,0.445923460898502,1,600,1.20927815693836,0.435940099833611,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I13",3,0.305609356375986,0.941763727121464,1,600,0.670110588504543,0.575707154742097,1,600,1.11172260510168,0.356073211314476,1,600,1.07554470239736,0.562396006655574,1,600,1.61012983611734,0.352745424292845,1,600,0.751497444837638,0.575707154742097,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I14",3,0.279478110315222,0.961730449251248,1,600,0.854933679454332,0.382695507487521,1,600,1.14094435410244,0.166389351081531,1,600,1.10260605760764,0.359400998336107,1,600,1.93683340216919,0.193011647254576,1,600,0.949036042767122,0.389351081530782,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",11,"I15",3,0.953498888498996,0.767054908485857,1,600,-0.429765562748594,0.549084858569052,1,600,1.0132892197147,0.75540765391015,1,600,0.897446385714531,0.582362728785358,1,600,0.166173664370948,0.772046589018303,1,600,-0.569979846733304,0.545757071547421,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",12,"I01",3,0.47120291609209,0.911813643926789,1,600,-0.138476598799399,0.878535773710483,1,600,1.05557585442002,0.775374376039933,1,600,0.965467245697723,0.891846921797005,1,600,0.643542224972193,0.762063227953411,1,600,-0.193925874624579,0.885191347753744,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",12,"I02",3,0.53392591370708,0.878535773710483,1,600,-0.126231436387026,0.835274542429285,1,600,1.04861943330486,0.901830282861897,1,600,0.977285091527509,0.835274542429285,1,600,0.63384670725499,0.898502495840266,1,600,-0.149915121617438,0.838602329450915,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",12,"I03",3,4.8860508398254,0.0998336106489185,1,600,-0.360898778580997,0.54242928452579,1,600,0.996658586434183,0.402662229617304,1,600,0.949246228448028,0.575707154742097,1,600,-0.0175698977793928,0.399334442595674,1,600,-0.402589527454688,0.549084858569052,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",12,"I04",3,0.23789537398553,0.931780366056572,1,600,0.954969286840858,0.399334442595674,1,600,1.12055636837083,0.356073211314476,1,600,1.10477278883591,0.412645590682196,1,600,1.88329530863316,0.356073211314476,1,600,1.15546604412307,0.399334442595674,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",12,"I05",3,7.06377923079868,0.043261231281198,0.64891846921797,600,-0.269416541019922,0.59567387687188,1,600,0.964719096621151,0.143094841930116,1,600,0.97261062615937,0.605657237936772,1,600,-0.506038466940482,0.139767054908486,1,600,-0.255081327063362,0.599001663893511,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",12,"I06",7,2.57052169082137,0.913477537437604,1,600,-0.289697722166589,0.718801996672213,1,600,1.06944452080745,0.612312811980033,1,600,0.956058210724526,0.70549084858569,1,600,1.21815664597997,0.622296173044925,1,600,-0.406530021558453,0.715474209650582,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",12,"I07",7,4.85426108554976,0.630615640599002,1,600,0.831113309724286,0.442595673876872,1,600,1.11189216243242,0.292845257903494,1,600,1.0737317328937,0.442595673876872,1,600,2.17868129542418,0.282861896838602,1,600,0.912437416097625,0.442595673876872,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",12,"I08",7,8.32402884675115,0.284525790349418,1,600,-0.619737216774058,0.306156405990017,1,600,1.01101758441573,0.342762063227953,1,600,0.944054923960046,0.316139767054908,1,600,0.241578407198408,0.332778702163062,1,600,-0.692355270654146,0.309484193011647,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",12,"I09",7,0.737422766739069,0.996672212978369,1,600,1.19959016433144,0.299500831946755,1,600,1.08463345765801,0.675540765391015,1,600,1.11166889335502,0.306156405990017,1,600,1.70075320574325,0.682196339434276,1,600,1.3519128462647,0.296173044925125,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",12,"I10",7,7.6037919017439,0.362728785357737,1,600,-0.12962526950162,0.75873544093178,1,600,1.00847224211735,0.359400998336107,1,600,0.981144522596704,0.768718801996672,1,600,0.182896722780349,0.352745424292845,1,600,-0.17572901961924,0.768718801996672,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",12,"I11",3,2.03325691251354,0.449251247920133,1,600,0.672992161438935,0.732113144758735,1,600,1.05243229773016,0.80865224625624,1,600,1.06911985502576,0.75540765391015,1,600,0.872268880623595,0.815307820299501,1,600,0.84932588026555,0.738768718801997,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
