"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","script","script_md5","package_sha","executed","notes"
"btl-clustered","J12_skewed_dep0.0","type1_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.0846938775510204,0.00803345573901762,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth (all true diffs = 0), t(df=nJudge-1) test"
"btl-clustered","J12_skewed_dep0.0","type1_naive",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.0469387755102041,0.00657960917138002,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth, unclustered SE, normal(z) test"
"btl-clustered","J12_skewed_dep0.0","familywise_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771428571428571,0.0409792666057506,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","P(>=1 false rejection among 28 non-independent pairwise tests/replicate)"
"btl-clustered","J12_skewed_dep0.0","coverage_clustered",105,105,0,0,NA,NA,NA,NA,NA,0.90952380952381,0.00721876636447486,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, clustered SE, t(df=nJudge-1) CI"
"btl-clustered","J12_skewed_dep0.0","coverage_naive",105,105,0,0,NA,NA,NA,NA,NA,0.946598639455782,0.00630417407808118,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, unclustered SE, normal(z) CI"
"btl-clustered","J12_skewed_dep0.0","contrast_small_O4_O5",105,105,0,0,-0.408248290463863,-0.026385593111224,0.171459956201034,0.1582795118225,1.08327321854085,0.90952380952381,0.0279949399225589,NA,NA,NA,NA,0.657142857142857,0.0463224847644444,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","adjacent-object contrast, |true diff| ~0.41 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J12_skewed_dep0.0","contrast_large_O1_O8",105,105,0,0,-2.85773803324704,-0.0180141861089692,0.199528726492228,0.194649758102899,1.02506537093537,0.90952380952381,0.0279949399225589,NA,NA,NA,NA,1,0,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","extreme-object contrast, |true diff| ~2.86 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J12_skewed_dep0.0","clustered_inference_available",105,105,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","fraction of replicates where cluster_inference == TRUE (J=12 -> should be 1 (always available) per the <10-judge withholding guard)"
"btl-clustered","J50_skewed_dep0.0","type1_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.0897959183673469,0.00750511097865378,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth (all true diffs = 0), t(df=nJudge-1) test"
"btl-clustered","J50_skewed_dep0.0","type1_naive",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.0431972789115646,0.00554664899032513,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth, unclustered SE, normal(z) test"
"btl-clustered","J50_skewed_dep0.0","familywise_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780952380952381,0.0403633213552894,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","P(>=1 false rejection among 28 non-independent pairwise tests/replicate)"
"btl-clustered","J50_skewed_dep0.0","coverage_clustered",105,105,0,0,NA,NA,NA,NA,NA,0.892857142857143,0.0109365571764422,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, clustered SE, t(df=nJudge-1) CI"
"btl-clustered","J50_skewed_dep0.0","coverage_naive",105,105,0,0,NA,NA,NA,NA,NA,0.946598639455782,0.00831729894077236,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, unclustered SE, normal(z) CI"
"btl-clustered","J50_skewed_dep0.0","contrast_small_O4_O5",105,105,0,0,-0.408248290463863,-0.00732674154141733,0.198711028858531,0.151875915754441,1.30837748613029,0.892857142857143,0.0301840805260184,NA,NA,NA,NA,0.742857142857143,0.0426525729881245,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","adjacent-object contrast, |true diff| ~0.41 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J50_skewed_dep0.0","contrast_large_O1_O8",105,105,0,0,-2.85773803324704,-0.00724882024724358,0.236025511128201,0.18670048801715,1.26419332715681,0.892857142857143,0.0301840805260184,NA,NA,NA,NA,1,0,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","extreme-object contrast, |true diff| ~2.86 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J50_skewed_dep0.0","clustered_inference_available",105,105,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","fraction of replicates where cluster_inference == TRUE (J=50 -> should be 1 (always available) per the <10-judge withholding guard)"
"btl-clustered","J12_balanced_dep0.3","type1_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.0537414965986395,0.00712195741342661,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth (all true diffs = 0), t(df=nJudge-1) test"
"btl-clustered","J12_balanced_dep0.3","type1_naive",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.125170068027211,0.0108521116188311,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth, unclustered SE, normal(z) test"
"btl-clustered","J12_balanced_dep0.3","familywise_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552380952380952,0.0485265009412053,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","P(>=1 false rejection among 28 non-independent pairwise tests/replicate)"
"btl-clustered","J12_balanced_dep0.3","coverage_clustered",105,105,0,0,NA,NA,NA,NA,NA,0.945918367346939,0.0068373009130009,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, clustered SE, t(df=nJudge-1) CI"
"btl-clustered","J12_balanced_dep0.3","coverage_naive",105,105,0,0,NA,NA,NA,NA,NA,0.896258503401361,0.0104395686363968,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, unclustered SE, normal(z) CI"
"btl-clustered","J12_balanced_dep0.3","contrast_small_O4_O5",105,105,0,0,-0.408248290463863,0.0295427168298006,0.174992902559537,0.199960228526173,0.875138540545487,0.945918367346939,0.0220727821325896,NA,NA,NA,NA,0.304761904761905,0.0449213159888435,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","adjacent-object contrast, |true diff| ~0.41 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J12_balanced_dep0.3","contrast_large_O1_O8",105,105,0,0,-2.85773803324704,0.0860221111711063,0.275991365649295,0.251674817116354,1.09661891806084,0.945918367346939,0.0220727821325896,NA,NA,NA,NA,1,0,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","extreme-object contrast, |true diff| ~2.86 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J12_balanced_dep0.3","clustered_inference_available",105,105,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","fraction of replicates where cluster_inference == TRUE (J=12 -> should be 1 (always available) per the <10-judge withholding guard)"
"btl-clustered","J50_balanced_dep0.3","type1_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.0557823129251701,0.00745529099971301,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth (all true diffs = 0), t(df=nJudge-1) test"
"btl-clustered","J50_balanced_dep0.3","type1_naive",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.0741496598639456,0.0081408859468716,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth, unclustered SE, normal(z) test"
"btl-clustered","J50_balanced_dep0.3","familywise_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542857142857143,0.0486154262511615,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","P(>=1 false rejection among 28 non-independent pairwise tests/replicate)"
"btl-clustered","J50_balanced_dep0.3","coverage_clustered",105,105,0,0,NA,NA,NA,NA,NA,0.947278911564626,0.00652221245952964,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, clustered SE, t(df=nJudge-1) CI"
"btl-clustered","J50_balanced_dep0.3","coverage_naive",105,105,0,0,NA,NA,NA,NA,NA,0.938095238095238,0.0071733172262147,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, unclustered SE, normal(z) CI"
"btl-clustered","J50_balanced_dep0.3","contrast_small_O4_O5",105,105,0,0,-0.408248290463863,0.0403854248479876,0.171724178662813,0.181105661015605,0.948198845358103,0.947278911564626,0.0218090359756299,NA,NA,NA,NA,0.523809523809524,0.0487396491161104,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","adjacent-object contrast, |true diff| ~0.41 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J50_balanced_dep0.3","contrast_large_O1_O8",105,105,0,0,-2.85773803324704,0.0817751116688362,0.245254669931737,0.22570523256839,1.08661490538295,0.947278911564626,0.0218090359756299,NA,NA,NA,NA,1,0,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","extreme-object contrast, |true diff| ~2.86 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J50_balanced_dep0.3","clustered_inference_available",105,105,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","fraction of replicates where cluster_inference == TRUE (J=50 -> should be 1 (always available) per the <10-judge withholding guard)"
"btl-clustered","J12_skewed_dep0.3","type1_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.154421768707483,0.00986394557823129,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth (all true diffs = 0), t(df=nJudge-1) test"
"btl-clustered","J12_skewed_dep0.3","type1_naive",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.257142857142857,0.0128369950864549,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth, unclustered SE, normal(z) test"
"btl-clustered","J12_skewed_dep0.3","familywise_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914285714285714,0.0273195110705004,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","P(>=1 false rejection among 28 non-independent pairwise tests/replicate)"
"btl-clustered","J12_skewed_dep0.3","coverage_clustered",105,105,0,0,NA,NA,NA,NA,NA,0.845918367346939,0.0111618776025251,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, clustered SE, t(df=nJudge-1) CI"
"btl-clustered","J12_skewed_dep0.3","coverage_naive",105,105,0,0,NA,NA,NA,NA,NA,0.792857142857143,0.0120193335571593,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, unclustered SE, normal(z) CI"
"btl-clustered","J12_skewed_dep0.3","contrast_small_O4_O5",105,105,0,0,-0.408248290463863,0.0407088598544617,0.26792956648751,0.180186113500901,1.48696012851273,0.845918367346939,0.0352326259962374,NA,NA,NA,NA,0.542857142857143,0.0486154262511615,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","adjacent-object contrast, |true diff| ~0.41 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J12_skewed_dep0.3","contrast_large_O1_O8",105,105,0,0,-2.85773803324704,0.0136762771799859,0.326069516878332,0.228356274794328,1.42789821375397,0.845918367346939,0.0352326259962374,NA,NA,NA,NA,1,0,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","extreme-object contrast, |true diff| ~2.86 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J12_skewed_dep0.3","clustered_inference_available",105,105,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","fraction of replicates where cluster_inference == TRUE (J=12 -> should be 1 (always available) per the <10-judge withholding guard)"
"btl-clustered","J50_skewed_dep0.3","type1_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.188095238095238,0.0128357818172223,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth (all true diffs = 0), t(df=nJudge-1) test"
"btl-clustered","J50_skewed_dep0.3","type1_naive",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.227891156462585,0.0137506154624242,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth, unclustered SE, normal(z) test"
"btl-clustered","J50_skewed_dep0.3","familywise_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904761904761905,0.0286469146437256,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","P(>=1 false rejection among 28 non-independent pairwise tests/replicate)"
"btl-clustered","J50_skewed_dep0.3","coverage_clustered",105,105,0,0,NA,NA,NA,NA,NA,0.820408163265306,0.0111738307839354,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, clustered SE, t(df=nJudge-1) CI"
"btl-clustered","J50_skewed_dep0.3","coverage_naive",105,105,0,0,NA,NA,NA,NA,NA,0.818027210884354,0.0113611199746311,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, unclustered SE, normal(z) CI"
"btl-clustered","J50_skewed_dep0.3","contrast_small_O4_O5",105,105,0,0,-0.408248290463863,-0.0404328791824677,0.262056683085506,0.192914285324898,1.35840994172185,0.820408163265306,0.0374596429079353,NA,NA,NA,NA,0.6,0.0478091443733757,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","adjacent-object contrast, |true diff| ~0.41 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J50_skewed_dep0.3","contrast_large_O1_O8",105,105,0,0,-2.85773803324704,0.0657004401101651,0.292799906861626,0.201672032793001,1.45186173217265,0.820408163265306,0.0374596429079353,NA,NA,NA,NA,1,0,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","extreme-object contrast, |true diff| ~2.86 logits; coverage95 is the pooled 28-pair figure"
