"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","script","script_md5","package_sha","executed","notes"
"structural-missingness","pcm_rare_top+noMiss","threshold_k1_per_item_ratio",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","per-item empirical-SD/mean-SE among REPORTED (non-withheld) cells: median 0.97, max 1.08 (item I05); items with <30 reported cells (guard-withheld) excluded: I01/I10"
"structural-missingness","pcm_rare_top+noMiss","weak_guard_k1",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334666666666669,0.00969266733923859,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","guard-firing rate (SE reported NA), pooled over items x replicates, cluster-robust mc SE"
"structural-missingness","pcm_rare_top+noMiss","threshold_k2",1500,NA,NA,NA,NA,0.00124446492539748,0.187786457643772,0.120792550051262,1.55461953211584,0.944889779559118,0.00589197669399324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","pooled over 10 items x replicates; NA se cells (weak-guard fires) excluded from mean_se/coverage but counted in n_reps via finite point estimates; POOLED emp_sd/mean_se MIXES heterogeneous item precisions (Jensen: sqrt(mean sd^2)/mean se > 1 even when every item calibrates) and, post-guard, selection -- read the per-item row below for calibration; not the rare threshold"
"structural-missingness","pcm_rare_top+noMiss","threshold_k2_per_item_ratio",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","per-item empirical-SD/mean-SE among REPORTED (non-withheld) cells: median 1.04, max 1.10 (item I07); items with <30 reported cells (guard-withheld) excluded: I01/I10"
"structural-missingness","pcm_rare_top+noMiss","weak_guard_k2",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334666666666669,0.00969266733923859,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","guard-firing rate (SE reported NA), pooled over items x replicates, cluster-robust mc SE"
"structural-missingness","pcm_rare_top+noMiss","threshold_k3",1494,NA,NA,NA,NA,0.0608853772637742,0.323149033266412,0.249835448818042,1.29344748631634,0.940524193548387,0.00611899159707073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","pooled over 10 items x replicates; NA se cells (weak-guard fires) excluded from mean_se/coverage but counted in n_reps via finite point estimates; POOLED emp_sd/mean_se MIXES heterogeneous item precisions (Jensen: sqrt(mean sd^2)/mean se > 1 even when every item calibrates) and, post-guard, selection -- read the per-item row below for calibration; k=3 is the deliberately rare top-category threshold"
"structural-missingness","pcm_rare_top+noMiss","threshold_k3_per_item_ratio",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","per-item empirical-SD/mean-SE among REPORTED (non-withheld) cells: median 1.00, max 1.13 (item I06); items with <30 reported cells (guard-withheld) excluded: I01/I10"
"structural-missingness","pcm_rare_top+noMiss","weak_guard_k3",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336010709504682,0.00966851172340872,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","guard-firing rate (SE reported NA), pooled over items x replicates, cluster-robust mc SE"
"structural-missingness","pcm_rare_top+noMiss","weak_guard_any_threshold",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","rate at least one threshold anywhere in the 10-item test triggers the weak-category guard (among fitted, converged replicates)"
"structural-missingness","pcm_moderate_top+30MCAR","fit_refusal",150,150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11",""
"structural-missingness","pcm_moderate_top+30MCAR","fit_nonconvergence",150,150,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11",""
"structural-missingness","pcm_moderate_top+30MCAR","threshold_k1",1500,NA,NA,NA,NA,-0.0144124164304116,0.215644985423536,0.197901024626228,1.08966078286265,0.943850267379679,0.00594401324286251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","pooled over 10 items x replicates; NA se cells (weak-guard fires) excluded from mean_se/coverage but counted in n_reps via finite point estimates; POOLED emp_sd/mean_se MIXES heterogeneous item precisions (Jensen: sqrt(mean sd^2)/mean se > 1 even when every item calibrates) and, post-guard, selection -- read the per-item row below for calibration; not the rare threshold"
"structural-missingness","pcm_moderate_top+30MCAR","threshold_k1_per_item_ratio",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","per-item empirical-SD/mean-SE among REPORTED (non-withheld) cells: median 1.02, max 1.08 (item I10); items with <30 reported cells (guard-withheld) excluded: none"
"structural-missingness","pcm_moderate_top+30MCAR","weak_guard_k1",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00266666666666665,0.0013198422611557,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","guard-firing rate (SE reported NA), pooled over items x replicates, cluster-robust mc SE"
"structural-missingness","pcm_moderate_top+30MCAR","threshold_k2",1500,NA,NA,NA,NA,0.000820691416947487,0.164859502663445,0.160777459809555,1.02538939761037,0.941176470588235,0.00607526799405085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","pooled over 10 items x replicates; NA se cells (weak-guard fires) excluded from mean_se/coverage but counted in n_reps via finite point estimates; POOLED emp_sd/mean_se MIXES heterogeneous item precisions (Jensen: sqrt(mean sd^2)/mean se > 1 even when every item calibrates) and, post-guard, selection -- read the per-item row below for calibration; not the rare threshold"
"structural-missingness","pcm_moderate_top+30MCAR","threshold_k2_per_item_ratio",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","per-item empirical-SD/mean-SE among REPORTED (non-withheld) cells: median 1.01, max 1.09 (item I06); items with <30 reported cells (guard-withheld) excluded: none"
"structural-missingness","pcm_moderate_top+30MCAR","weak_guard_k2",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00266666666666665,0.0013198422611557,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","guard-firing rate (SE reported NA), pooled over items x replicates, cluster-robust mc SE"
"structural-missingness","pcm_moderate_top+30MCAR","threshold_k3",1500,NA,NA,NA,NA,0.013591725013464,0.207600172482787,0.19722125131052,1.05262577487619,0.942513368983957,0.00601009807299172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","pooled over 10 items x replicates; NA se cells (weak-guard fires) excluded from mean_se/coverage but counted in n_reps via finite point estimates; POOLED emp_sd/mean_se MIXES heterogeneous item precisions (Jensen: sqrt(mean sd^2)/mean se > 1 even when every item calibrates) and, post-guard, selection -- read the per-item row below for calibration; k=3 is the deliberately rare top-category threshold"
"structural-missingness","pcm_moderate_top+30MCAR","threshold_k3_per_item_ratio",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","per-item empirical-SD/mean-SE among REPORTED (non-withheld) cells: median 1.03, max 1.10 (item I09); items with <30 reported cells (guard-withheld) excluded: none"
"structural-missingness","pcm_moderate_top+30MCAR","weak_guard_k3",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00266666666666665,0.0013198422611557,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","guard-firing rate (SE reported NA), pooled over items x replicates, cluster-robust mc SE"
"structural-missingness","pcm_moderate_top+30MCAR","weak_guard_any_threshold",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0.01315435429951,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/structural-missingness.R","5ee1ba6fbf54df5301842fdc63ab3a1c","557313f+dirty","2026-08-11","rate at least one threshold anywhere in the 10-item test triggers the weak-category guard (among fitted, converged replicates)"
