"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","script","script_md5","package_sha","r_tree_md5","executed","notes"
"equating-holm-refresh","null k=3 (Holm)","familywise flag",2000,2000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.00487339717240448,NA,NA,0,0,NA,NA,"tools/simval/studies/equating-holm-refresh.R","37564b31baa063549fdd9a4f6d6104cb","928dd2c","89600200364e","2026-08-24","Holm-adjusted alpha=0.05, current equate_tests; anchors truth identical both forms"
"equating-holm-refresh","null k=5 (Holm)","familywise flag",2000,2000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048,0.00477995815881269,NA,NA,0,0,NA,NA,"tools/simval/studies/equating-holm-refresh.R","37564b31baa063549fdd9a4f6d6104cb","928dd2c","89600200364e","2026-08-24","Holm-adjusted alpha=0.05, current equate_tests; anchors truth identical both forms"
"equating-holm-refresh","null k=10 (Holm)","familywise flag",2000,2000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049,0.00482695556225661,NA,NA,0,0,NA,NA,"tools/simval/studies/equating-holm-refresh.R","37564b31baa063549fdd9a4f6d6104cb","928dd2c","89600200364e","2026-08-24","Holm-adjusted alpha=0.05, current equate_tests; anchors truth identical both forms"
