"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","script","script_md5","package_sha","r_tree_md5","executed","notes"
"item-fit-interval-count","15 items; model true","item-wise rejection",100,100,0,0,0,NA,NA,NA,NA,NA,NA,0.092,0.00619764264948976,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 6 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; model true","Holm familywise rejection",100,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.03,NA,NA,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 6 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; model true","item-wise rejection",100,100,0,0,0,NA,NA,NA,NA,NA,NA,0.0913333333333333,0.00660951937378302,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 7 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; model true","Holm familywise rejection",100,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.0357071421427143,NA,NA,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 7 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; model true","item-wise rejection",100,100,0,0,0,NA,NA,NA,NA,NA,NA,0.09,0.00736265945217855,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 8 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; model true","Holm familywise rejection",100,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.03,NA,NA,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 8 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; model true","item-wise rejection",100,100,0,0,0,NA,NA,NA,NA,NA,NA,0.0886666666666667,0.00764269418534946,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 9 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; model true","Holm familywise rejection",100,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.031288975694324,NA,NA,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 9 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; model true","item-wise rejection",100,100,0,0,0,NA,NA,NA,NA,NA,NA,0.0786666666666667,0.00679208623809863,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 10 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; model true","Holm familywise rejection",100,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.0286181760425084,NA,NA,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 10 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","item-wise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.0392300904918661,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 2 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","Holm familywise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.0466476151587624,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 2 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","item-wise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.0453762052181537,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 3 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","Holm familywise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.048,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 3 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","item-wise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.047021271782035,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 4 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","Holm familywise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.0493558507170123,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 4 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","item-wise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.0466476151587624,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 5 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","Holm familywise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.0487749935930288,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 5 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","item-wise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.0462493243193887,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 6 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","Holm familywise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.0485386443980464,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 6 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","item-wise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.0458257569495584,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 7 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","Holm familywise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.047370877129308,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 7 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","item-wise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.0427083130081252,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 8 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","Holm familywise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.0453762052181537,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 8 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","item-wise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.04,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 9 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","Holm familywise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.0427083130081252,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 9 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","item-wise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.0427083130081252,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 10 intervals; ties may reduce the realised count"
"item-fit-interval-count","15 items; discrimination 1.5 on I3","Holm familywise rejection",100,100,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.0453762052181537,0,0,0,0,"tools/simval/studies/item-fit-interval-count.R","3939610a09e1392a51c5d0406d4c2a74","bd518e8+dirty","735ec7272129","2026-08-22","requested 10 intervals; ties may reduce the realised count"
