"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","script","script_md5","package_sha","r_tree_md5","executed","notes"
"btl-efrm-parallel-parity","judge_200_default_workers_4","reported_estimates",200,200,NA,NA,3.17230656667277,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tools/simval/studies/btl-efrm-parallel-parity.R","db8d37e3a52d75b7a342fa6e43d7f8f8","e6781f0+dirty","eba5f653300c","2026-08-23","exact full-object agreement after excluding the recorded worker count: TRUE; elapsed 17.343s serial and 5.467s with 4 workers; timing is machine-specific"
