"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","script","script_md5","package_sha","r_tree_md5","executed","notes"
"btl-btm-agreement","dichotomous, no extreme objects","max |location difference|",23,25,2,NA,NA,1.07160657159472e-15,3.10862446895044e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.0542586398650021,NA,NA,"tools/simval/studies/btl-btm-agreement.R","5735502205261451d73a23b995a2b7c2","58a485a","7a36083ef9d2","2026-08-25","bias holds the mean and emp_sd the worst max-difference; refusals are replicates with a fully extreme object, where btl removes the object and btm diverges at eps = 0"
