"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","script","script_md5","package_sha","executed","notes"
"btl-clustered","J10_skewed_dep0.6","type1_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.141836734693878,0.010660263499024,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth (all true diffs = 0), t(df=nJudge-1) test"
"btl-clustered","J10_skewed_dep0.6","type1_naive",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.491496598639456,0.0111326379925532,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth, unclustered SE, normal(z) test"
"btl-clustered","J10_skewed_dep0.6","familywise_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.857142857142857,0.0341493888381255,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","P(>=1 false rejection among 28 non-independent pairwise tests/replicate)"
"btl-clustered","J10_skewed_dep0.6","coverage_clustered",105,105,0,0,NA,NA,NA,NA,NA,0.801360544217687,0.0129774789102835,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, clustered SE, t(df=nJudge-1) CI"
"btl-clustered","J10_skewed_dep0.6","coverage_naive",105,105,0,0,NA,NA,NA,NA,NA,0.576190476190476,0.0165823538331543,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, unclustered SE, normal(z) CI"
"btl-clustered","J10_skewed_dep0.6","contrast_small_O4_O5",105,105,0,0,-0.408248290463863,-0.0349950548723406,0.402404973073881,0.261135572058332,1.54098106934276,0.801360544217687,0.0389360675477634,NA,NA,NA,NA,0.371428571428571,0.0471541936482856,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","adjacent-object contrast, |true diff| ~0.41 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J10_skewed_dep0.6","contrast_large_O1_O8",105,105,0,0,-2.85773803324704,0.256326593740162,0.519936072025586,0.314494645212181,1.6532430041052,0.801360544217687,0.0389360675477634,NA,NA,NA,NA,1,0,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","extreme-object contrast, |true diff| ~2.86 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J10_skewed_dep0.6","clustered_inference_available",105,105,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","fraction of replicates where cluster_inference == TRUE (J=10 -> should be 1 (always available) per the <10-judge withholding guard)"
"btl-clustered","J20_skewed_dep0.6","type1_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.196938775510204,0.0120359816101415,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth (all true diffs = 0), t(df=nJudge-1) test"
"btl-clustered","J20_skewed_dep0.6","type1_naive",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.460884353741497,0.0144961267901505,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth, unclustered SE, normal(z) test"
"btl-clustered","J20_skewed_dep0.6","familywise_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971428571428571,0.0162583610843969,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","P(>=1 false rejection among 28 non-independent pairwise tests/replicate)"
"btl-clustered","J20_skewed_dep0.6","coverage_clustered",105,105,0,0,NA,NA,NA,NA,NA,0.759183673469388,0.012742275078382,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, clustered SE, t(df=nJudge-1) CI"
"btl-clustered","J20_skewed_dep0.6","coverage_naive",105,105,0,0,NA,NA,NA,NA,NA,0.56734693877551,0.0127997648193882,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, unclustered SE, normal(z) CI"
"btl-clustered","J20_skewed_dep0.6","contrast_small_O4_O5",105,105,0,0,-0.408248290463863,0.0220535123131955,0.507332576963552,0.270340329958494,1.876644069501,0.759183673469388,0.0417274402586839,NA,NA,NA,NA,0.438095238095238,0.0484195749920879,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","adjacent-object contrast, |true diff| ~0.41 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J20_skewed_dep0.6","contrast_large_O1_O8",105,105,0,0,-2.85773803324704,0.241696506452934,0.40936432958813,0.293926760977428,1.3927426282208,0.759183673469388,0.0417274402586839,NA,NA,NA,NA,1,0,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","extreme-object contrast, |true diff| ~2.86 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J20_skewed_dep0.6","clustered_inference_available",105,105,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","fraction of replicates where cluster_inference == TRUE (J=20 -> should be 1 (always available) per the <10-judge withholding guard)"
